35,35,89,89,89,89,89,89,89,59,59,59,59,60,60,60,74,74,74,74,74,74,74,74,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,156,157,157,157,157,175,175,175,262,262,262,262,262,262,262,262,262,262,262,262,235,235,235,235,262,262,262,262,262,262,262,262,308,308,308,308,308,308,336,336,336,308,308,308,308,308,308,349,309,309,309,364,364,364,364,359,359,359,359,359,359,359,367,400,400,400,400,400,400,400,400,400,400,400,400,439,439,439,439,439,439,439,439,439,501,501,501,501,501,501,501,501,501,501,501,501,537,537,537,537,537,537,537,537,537,528,528,528,615,615,615,615,615,615,604,604,604,604,604,604,604,625,625,625,625,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,755,755,755,722,722,722,722,755,755,755,755,755,755,755,755,755,772,772,772,945,945,945,945,945,945,945,852,852,852,852,852,852,852,855,855,855,855,855,855,855,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,989,989,989,989,989,989,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1001,1001,1001,1001
89,89,89,89,89,89,89,89,89,59,59,59,60,60,60,60,60,74,74,74,74,74,74,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,156,157,157,157,157,157,175,175,175,175,175,175,175,262,262,262,262,262,235,235,235,235,235,262,262,262,262,262,262,262,262,262,308,308,308,308,308,263,263,308,308,308,308,308,308,308,308,309,309,309,309,364,364,364,364,359,359,359,359,359,359,359,359,359,400,400,400,400,400,400,400,400,400,400,400,439,439,439,439,439,439,439,439,439,439,439,439,439,439,501,501,501,501,501,501,501,537,537,537,537,537,537,537,537,528,528,528,528,528,615,615,615,615,615,615,615,604,604,604,604,604,604,604,625,625,625,625,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,898,722,722,722,722,722,722,755,755,755,755,755,755,755,759,759,769,769,772,777,945,945,945,945,945,945,945,945,852,831,831,855,855,855,855,855,855,855,855,855,855,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,989,989,989,989,989,989,989,989,1000,1000,1000,1000,1000,1000,1000,1000,1000,1001,1001,1001,1001,1001,1001
89,89,89,89,89,89,89,89,89,60,60,60,60,60,60,60,60,60,75,75,74,75,75,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,156,157,157,157,157,157,157,175,175,175,175,175,262,262,262,262,262,192,235,235,235,235,235,262,262,262,262,262,262,262,262,262,308,308,308,308,308,263,263,308,308,308,308,308,308,308,308,309,309,309,309,364,364,364,364,359,359,359,359,359,359,359,359,359,359,400,400,400,400,400,400,400,400,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,501,501,501,501,501,501,501,537,537,537,537,537,537,537,528,528,528,528,528,528,615,615,615,615,615,615,615,615,604,604,604,604,604,604,625,625,625,625,676,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,898,898,722,722,722,722,722,755,755,755,755,755,759,759,759,769,769,769,769,777,945,945,945,945,945,945,945,945,831,831,831,855,855,855,855,855,855,855,855,855,855,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,989,989,989,989,989,989,1000,1000,1000,1000,1000,1000,1000,1000,1001,1001,1001,1001,1001,1001,1001
89,89,89,89,89,89,89,60,60,60,60,60,60,60,60,60,60,75,75,75,75,75,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,156,156,157,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,192,192,192,235,235,235,262,262,262,262,262,262,262,262,308,308,308,308,308,308,263,263,263,308,308,308,308,308,308,309,309,309,309,309,364,364,364,364,364,359,359,350,350,350,359,359,359,359,400,400,400,400,400,400,439,400,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,501,501,501,501,501,501,537,537,537,537,519,519,519,519,528,528,528,528,528,528,615,615,615,615,615,615,615,615,615,604,604,604,604,604,604,604,625,625,625,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,898,755,755,755,755,755,759,759,759,759,759,769,769,769,777,777,777,945,945,945,945,945,945,945,945,1005,831,831,831,831,831,855,855,855,855,855,855,860,860,860,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,989,989,989,989,1000,1000,1000,1000,1000,1000,1000,989,989,1002,1002,1002,1001,1001,1001,1001,1001
89,89,89,89,89,89,60,60,60,60,60,60,60,60,60,60,60,75,75,75,75,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,157,157,157,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,192,192,235,235,235,262,262,262,262,262,262,262,262,308,308,308,308,308,308,263,263,263,308,308,308,308,308,308,309,309,309,309,309,364,364,364,364,364,364,350,359,350,350,359,359,359,359,400,400,400,400,400,400,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,444,444,501,501,501,501,501,537,537,537,537,519,519,519,519,529,529,529,529,529,547,547,615,615,615,615,615,615,615,615,615,615,604,604,604,604,604,625,625,625,676,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,898,755,755,755,755,759,759,759,759,769,769,769,777,777,777,777,777,791,945,945,945,945,945,945,1005,1005,1005,1005,831,831,831,855,855,855,860,860,860,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,989,989,989,989,1000,1000,1000,1000,1000,989,989,1002,1002,1002,1002,1001,1001,1001,1001
89,89,89,89,89,16,60,60,60,60,60,60,60,60,60,60,75,75,75,75,75,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,157,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,192,192,192,235,235,235,262,262,262,262,262,262,262,262,308,308,308,308,308,263,263,263,263,308,308,308,308,308,309,309,309,309,309,364,364,364,364,364,350,350,350,350,350,359,359,359,359,400,400,400,400,400,400,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,428,428,428,444,444,444,444,501,501,501,501,501,537,537,537,537,537,519,519,519,529,529,529,529,547,547,547,547,615,615,615,615,615,615,615,615,615,615,604,604,604,604,604,625,625,625,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,755,755,755,755,759,759,769,769,769,777,777,777,777,777,777,791,791,791,945,945,945,945,945,1005,1005,1005,1005,831,831,831,860,860,860,860,860,860,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,1002,989,989,989,1000,1000,1000,1000,989,989,989,1002,1002,1002,1002,1002,1002,1001,1001
89,89,89,89,16,16,16,60,60,60,60,60,60,60,75,75,75,75,75,75,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,156,156,156,156,157,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,192,192,192,235,235,262,262,262,262,262,262,262,262,262,308,308,308,308,250,250,250,250,308,308,308,308,308,308,308,309,309,309,309,364,364,364,364,364,350,350,350,350,350,350,350,350,350,350,400,400,400,400,400,386,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,428,428,428,444,444,444,442,442,501,501,501,501,501,501,537,537,537,537,519,519,519,519,519,529,547,547,547,547,547,547,553,553,553,565,615,615,615,615,615,615,604,604,604,604,604,625,625,625,625,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,898,898,898,898,898,898,898,898,898,898,759,769,769,769,777,777,777,777,777,777,777,777,777,777,791,945,945,945,945,945,945,945,1005,1005,1005,860,860,860,860,860,860,860,860,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,989,989,989,989,989,989,989,989,989,989,989,989,1002,1002,1002,1002,1002,1002
89,89,89,16,16,16,29,29,29,60,60,60,60,60,75,75,75,75,75,139,139,139,139,139,139,139,139,139,103,103,139,139,139,139,156,156,156,156,156,157,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,192,192,192,192,262,262,262,262,262,262,262,262,262,262,262,308,308,308,250,250,250,250,250,308,308,308,308,308,308,309,309,309,309,364,364,364,364,364,316,350,350,350,350,350,350,350,350,350,400,400,400,400,400,386,386,386,439,439,439,439,439,439,439,439,439,439,439,439,439,439,428,444,444,444,444,442,442,442,453,453,501,501,501,501,501,537,537,537,519,519,519,519,519,529,547,547,547,547,553,553,553,553,565,565,565,615,615,615,615,615,615,615,615,604,604,625,625,625,625,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,928,928,928,898,898,898,898,898,898,898,769,777,777,777,777,777,777,777,777,777,777,777,791,791,791,945,945,945,945,945,945,1005,1005,1005,860,860,860,860,860,860,860,860,1005,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,989,989,989,989,989,1002,1002,989,989,989,989,989,1002,1002,1002,1002,1002
89,89,16,16,16,16,29,29,29,60,60,60,44,44,44,75,75,75,139,139,139,139,139,139,139,139,139,139,103,103,139,139,139,139,156,156,156,156,156,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,192,192,192,192,262,262,262,262,262,262,262,262,262,262,262,308,308,308,250,250,250,250,250,308,308,308,308,308,309,309,309,309,309,364,364,364,364,316,316,316,316,316,350,350,350,350,350,400,400,400,400,400,386,386,386,386,439,439,439,439,439,439,439,439,439,439,439,439,439,439,444,444,444,442,442,442,442,442,453,453,501,501,501,501,501,501,501,501,519,519,519,519,519,519,547,547,547,547,553,553,553,565,565,565,565,615,615,615,615,615,615,615,615,615,604,625,625,625,625,625,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,928,928,898,898,898,898,898,898,898,898,777,777,777,777,777,777,777,777,777,777,777,791,791,791,791,945,945,945,945,945,945,1005,1005,860,860,860,860,860,860,860,860,1005,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,989,989,1002,1002,1002,1002,1002,989,989,989,989,1002,1002,1002,1002,1002
30,30,16,16,29,29,29,29,29,44,44,44,44,44,44,139,139,139,139,139,139,139,139,139,139,139,139,139,103,103,103,103,103,156,156,156,156,156,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,192,192,192,192,262,262,262,262,262,262,262,262,262,262,308,308,308,250,250,250,250,308,308,308,308,308,308,308,309,309,309,309,309,364,364,364,364,316,316,316,316,316,350,350,350,350,350,400,400,400,400,400,386,386,386,386,386,386,439,439,439,439,439,439,439,439,439,439,444,444,444,444,444,444,442,442,453,453,453,453,453,453,453,501,501,501,501,501,501,501,519,519,519,519,519,553,553,553,553,553,565,565,565,565,565,565,615,615,615,615,615,615,615,615,615,615,625,625,625,625,625,676,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,928,928,928,898,898,898,898,898,898,777,777,777,777,777,777,777,777,777,777,777,791,791,791,791,945,945,945,945,945,945,945,1005,860,1005,860,856,856,856,856,1005,1005,1005,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,989,989,989,989,1002,1002,1002
30,16,16,29,29,29,29,29,44,44,44,44,44,44,44,139,139,139,139,139,139,139,139,139,139,139,139,139,103,103,103,103,156,156,156,156,156,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,192,192,192,192,262,262,262,262,262,262,262,262,262,262,262,308,308,308,250,250,250,308,308,308,308,308,308,308,309,309,309,309,309,364,364,364,364,316,316,316,316,316,350,350,350,350,350,400,400,400,400,400,386,386,386,386,386,386,386,439,439,439,439,439,439,439,444,444,444,444,444,444,444,444,444,444,442,453,453,453,453,453,453,501,501,501,501,501,501,501,501,519,519,519,519,553,553,553,565,565,565,565,565,565,565,565,565,565,615,615,615,615,615,615,615,615,615,615,625,625,625,625,676,676,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,928,928,928,928,898,898,898,898,898,898,898,898,898,898,898,777,898,898,777,777,898,791,791,791,945,945,945,945,945,945,945,1005,1005,1005,1005,856,856,856,856,856,856,1005,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,989,989,989,989,1002,1002
30,29,29,29,29,29,29,44,44,44,44,44,44,44,139,139,139,139,139,139,139,139,139,139,139,139,139,91,91,156,156,156,156,156,156,156,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,262,192,192,192,262,262,262,262,262,262,262,262,262,262,262,262,308,308,308,250,250,250,308,308,308,308,308,308,308,309,309,309,309,309,364,364,364,364,316,316,316,316,350,350,350,350,350,400,400,400,400,400,386,386,386,386,386,386,386,386,386,439,439,439,439,439,444,444,444,444,444,444,444,444,444,444,453,453,453,453,453,453,515,515,501,501,501,501,501,501,501,501,501,519,519,519,553,553,553,565,565,565,565,565,565,585,585,585,585,615,615,615,615,615,615,615,615,615,615,615,625,625,625,625,676,676,676,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,928,928,928,928,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,791,791,945,945,945,945,945,945,945,1005,1005,1005,1005,1005,1005,856,856,856,856,1005,1005,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,989,989,989,989,1002
30,30,30,30,30,30,30,44,45,45,45,45,45,45,139,139,139,139,139,139,139,139,139,139,139,91,91,91,91,156,156,156,156,156,156,157,157,157,157,157,157,262,262,262,262,262,262,262,262,262,262,262,192,192,192,262,262,262,262,262,262,262,262,262,262,262,262,308,308,308,308,308,308,308,308,308,308,308,308,308,309,309,309,309,364,364,364,364,316,316,316,350,350,350,350,350,350,350,400,400,400,400,400,400,382,382,386,386,386,386,386,386,386,444,444,444,444,444,444,444,444,444,444,444,444,444,453,453,443,443,443,443,443,515,515,515,515,515,501,501,501,501,501,501,501,501,519,519,519,565,565,565,565,565,565,585,585,585,585,585,585,585,585,585,615,615,615,615,615,615,615,615,615,615,625,625,646,646,646,646,676,676,676,676,807,807,807,807,807,807,807,807,807,807,807,928,928,928,928,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,898,806,806,806,945,945,945,945,945,1005,1005,1005,1005,1005,856,856,856,856,856,1005,1005,1005,1005,1005,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1002,1002,1002,1002,1002,1002,1004,1004,1002,1002,1002,1002,1002,1002,1002,1002,1002,989,989
